company_name,ticker,company_folder,company_reports_available,company_report_files,source_gap,source_type_needed,priority,search_query_used,source_found,source_title,source_url,date_accessed,downloaded_file_name,local_file_path,source_relevance,used_in_8_test,notes
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
BE Semiconductor Industries NV,BSI,data/rag/reports/BSI_BE_Semiconductor_Industries_NV,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,tier1_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_2025.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/company_reports/tier1_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,tier1_annual_report_compressed_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report Compressed 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_compressed_2025.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/company_reports/tier1_annual_report_compressed_2025.pdf,HIGH,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,tier1_corporate_culture_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Corporate Culture Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_corporate_culture_policy_2025.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/company_reports/tier1_corporate_culture_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,tier1_employee_conditions_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Employee Conditions Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_employee_conditions_policy_2025.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/company_reports/tier1_employee_conditions_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report Compressed 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_compressed_2024.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/external_evidence/tier2_annual_report_compressed_2024.pdf,HIGH,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,,,,MANUAL DOWNLOAD,YES,Cop Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_cop_report_2024.pdf,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS/external_evidence/tier2_cop_report_2024.pdf,MEDIUM,TO BE DETERMINED,
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Ringkjoebing Landbobank A/S,CJ2,data/rag/reports/CJ2_Ringkjoebing_Landbobank_AS,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,tier1_annual_report_and_accounts_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report And Accounts 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_and_accounts_2025.pdf,data/rag/reports/DP9_Diploma_PLC/company_reports/tier1_annual_report_and_accounts_2025.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,tier1_esg_data_pack_2025.pdf,,,,MANUAL DOWNLOAD,YES,Esg Data Pack 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_esg_data_pack_2025.pdf,data/rag/reports/DP9_Diploma_PLC/company_reports/tier1_esg_data_pack_2025.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,tier1_net_zero_and_climate_transition_plan_2025.pdf,,,,MANUAL DOWNLOAD,YES,Net Zero And Climate Transition Plan 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_net_zero_and_climate_transition_plan_2025.pdf,data/rag/reports/DP9_Diploma_PLC/company_reports/tier1_net_zero_and_climate_transition_plan_2025.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,tier1_sustainability_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_report_2025.pdf,data/rag/reports/DP9_Diploma_PLC/company_reports/tier1_sustainability_report_2025.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report And Accounts 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_and_accounts_2024.pdf,data/rag/reports/DP9_Diploma_PLC/external_evidence/tier2_annual_report_and_accounts_2024.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Esg Data Pack 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_esg_data_pack_2024.pdf,data/rag/reports/DP9_Diploma_PLC/external_evidence/tier2_esg_data_pack_2024.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Ghg Emissions Verification 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_ghg_emissions_verification_2024.pdf,data/rag/reports/DP9_Diploma_PLC/external_evidence/tier2_ghg_emissions_verification_2024.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Sustainability Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sustainability_report_2024.pdf,data/rag/reports/DP9_Diploma_PLC/external_evidence/tier2_sustainability_report_2024.pdf,HIGH,TO BE DETERMINED,
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Diploma PLC,DP9,data/rag/reports/DP9_Diploma_PLC,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,tier1_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_2025.pdf,data/rag/reports/G7W_Games_Workshop_Group_PLC/company_reports/tier1_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,tier1_gender_pay_gap_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Gender Pay Gap Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_gender_pay_gap_report_2025.pdf,data/rag/reports/G7W_Games_Workshop_Group_PLC/company_reports/tier1_gender_pay_gap_report_2025.pdf,MEDIUM,TO BE DETERMINED,
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/G7W_Games_Workshop_Group_PLC/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Gender Pay Gap Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_gender_pay_gap_report_2024.pdf,data/rag/reports/G7W_Games_Workshop_Group_PLC/external_evidence/tier2_gender_pay_gap_report_2024.pdf,MEDIUM,TO BE DETERMINED,
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Games Workshop Group PLC,G7W,data/rag/reports/G7W_Games_Workshop_Group_PLC,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,tier1_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_2025.pdf,data/rag/reports/IFX_Infineon_Technologies_AG/company_reports/tier1_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,tier1_sustainability_report_2024.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_report_2024.pdf,data/rag/reports/IFX_Infineon_Technologies_AG/company_reports/tier1_sustainability_report_2024.pdf,HIGH,TO BE DETERMINED,"DUPLICATE FLAG — same base name exists in tier2, human review required"
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/IFX_Infineon_Technologies_AG/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,,,,MANUAL DOWNLOAD,YES,Sustainability Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sustainability_report_2024.pdf,data/rag/reports/IFX_Infineon_Technologies_AG/external_evidence/tier2_sustainability_report_2024.pdf,HIGH,TO BE DETERMINED,"DUPLICATE FLAG — same base name exists in tier1, human review required"
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,Third-party GHG emissions assurance,external_assurance,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
Infineon Technologies AG,IFX,data/rag/reports/IFX_Infineon_Technologies_AG,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_annual_report_and_accounts_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report And Accounts 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_and_accounts_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_annual_report_and_accounts_2025.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_gri_disclosures_2025.pdf,,,,MANUAL DOWNLOAD,YES,Gri Disclosures 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_gri_disclosures_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_gri_disclosures_2025.pdf,MEDIUM,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_operational_emissions_assurance_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Operational Emissions Assurance Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_operational_emissions_assurance_report_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_operational_emissions_assurance_report_2025.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_operational_ghg_emissions_reporting_criteria_2025.pdf,,,,MANUAL DOWNLOAD,YES,Operational Ghg Emissions Reporting Criteria 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_operational_ghg_emissions_reporting_criteria_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_operational_ghg_emissions_reporting_criteria_2025.pdf,MEDIUM,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_sasb_disclosures_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sasb Disclosures 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sasb_disclosures_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_sasb_disclosures_2025.pdf,MEDIUM,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_sustainability_data_appendix_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Data Appendix 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_data_appendix_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_sustainability_data_appendix_2025.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,tier1_sustainability_section_extract_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Section Extract Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_section_extract_annual_report_2025.pdf,data/rag/reports/IGQ5_3i_Group_PLC/company_reports/tier1_sustainability_section_extract_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report And Accounts 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_and_accounts_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_annual_report_and_accounts_2024.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Ghg Verification Statement 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_ghg_verification_statement_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_ghg_verification_statement_2024.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Gri Disclosures 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_gri_disclosures_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_gri_disclosures_2024.pdf,MEDIUM,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Sasb Disclosures 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sasb_disclosures_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_sasb_disclosures_2024.pdf,MEDIUM,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Sustainability Data Appendix 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sustainability_data_appendix_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_sustainability_data_appendix_2024.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,,,,MANUAL DOWNLOAD,YES,Sustainability Section Extract Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_sustainability_section_extract_annual_report_2024.pdf,data/rag/reports/IGQ5_3i_Group_PLC/external_evidence/tier2_sustainability_section_extract_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,SBTi target dashboard,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,CDP climate score or response,external_verification,HIGH,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,TCFD / climate disclosure report,company_report,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,Transition Pathway Initiative assessment,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
3i Group PLC,IGQ5,data/rag/reports/IGQ5_3i_Group_PLC,YES,,Climate Action 100+ benchmark,external_verification,MEDIUM,TO BE COLLECTED,NO,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,TO BE COLLECTED,HIGH,TO BE DETERMINED,Gap identified during initial audit 2026-05-16
SBM Offshore NV,IHCB,data/rag/reports/IHCB_SBM_Offshore_NV,YES,tier1_annual_report_2025.pdf,,,,MANUAL DOWNLOAD,YES,Annual Report 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_annual_report_2025.pdf,data/rag/reports/IHCB_SBM_Offshore_NV/company_reports/tier1_annual_report_2025.pdf,HIGH,TO BE DETERMINED,
SBM Offshore NV,IHCB,data/rag/reports/IHCB_SBM_Offshore_NV,YES,tier1_quality_regulatory_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Quality Regulatory Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_quality_regulatory_policy_2025.pdf,data/rag/reports/IHCB_SBM_Offshore_NV/company_reports/tier1_quality_regulatory_policy_2025.pdf,MEDIUM,TO BE DETERMINED,
SBM Offshore NV,IHCB,data/rag/reports/IHCB_SBM_Offshore_NV,YES,tier1_sustainability_policy_2025.pdf,,,,MANUAL DOWNLOAD,YES,Sustainability Policy 2025,TO BE COLLECTED,TO BE COLLECTED,tier1_sustainability_policy_2025.pdf,data/rag/reports/IHCB_SBM_Offshore_NV/company_reports/tier1_sustainability_policy_2025.pdf,HIGH,TO BE DETERMINED,
SBM Offshore NV,IHCB,data/rag/reports/IHCB_SBM_Offshore_NV,YES,,,,,MANUAL DOWNLOAD,YES,Annual Report 2024,TO BE COLLECTED,TO BE COLLECTED,tier2_annual_report_2024.pdf,data/rag/reports/IHCB_SBM_Offshore_NV/external_evidence/tier2_annual_report_2024.pdf,HIGH,TO BE DETERMINED,
